espresso,Starbucks® Blonde Iced Salted Caramel Mocha,510,69,15
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,420,59,10
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,570,68,23
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,390,59,7
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,540,68,20
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,400,60,7
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,550,69,19
espresso,Starbucks® Blonde Pumpkin Spice Latte,80,11,3
espresso,Starbucks® Blonde Pumpkin Spice Latte,130,13,8
espresso,Starbucks® Blonde Pumpkin Spice Latte,100,14,3.5
espresso,Starbucks® Blonde Pumpkin Spice Latte,150,15,9
espresso,Starbucks® Blonde Pumpkin Spice Latte,100,17,0
espresso,Starbucks® Blonde Pumpkin Spice Latte,150,18,5
espresso,Starbucks® Blonde Pumpkin Spice Latte,140,16,6
espresso,Starbucks® Blonde Pumpkin Spice Latte,190,18,11
espresso,Starbucks® Blonde Pumpkin Spice Latte,120,16,3.5
espresso,Starbucks® Blonde Pumpkin Spice Latte,180,18,8
espresso,Starbucks® Blonde Pumpkin Spice Latte,120,17,2.5
espresso,Starbucks® Blonde Pumpkin Spice Latte,180,18,8
espresso,Starbucks® Blonde Pumpkin Spice Latte,140,21,4.5
espresso,Starbucks® Blonde Pumpkin Spice Latte,200,23,11
espresso,Starbucks® Blonde Pumpkin Spice Latte,170,25,6
espresso,Starbucks® Blonde Pumpkin Spice Latte,230,27,12
espresso,Starbucks® Blonde Pumpkin Spice Latte,170,30,0
espresso,Starbucks® Blonde Pumpkin Spice Latte,230,31,6
espresso,Starbucks® Blonde Pumpkin Spice Latte,240,29,9
espresso,Starbucks® Blonde Pumpkin Spice Latte,300,31,15
espresso,Starbucks® Blonde Pumpkin Spice Latte,210,29,5
espresso,Starbucks® Blonde Pumpkin Spice Latte,270,31,11
espresso,Starbucks® Blonde Pumpkin Spice Latte,210,30,4
espresso,Starbucks® Blonde Pumpkin Spice Latte,270,31,10
espresso,Starbucks® Blonde Pumpkin Spice Latte,200,31,6
espresso,Starbucks® Blonde Pumpkin Spice Latte,270,33,13
espresso,Starbucks® Blonde Pumpkin Spice Latte,230,35,7
espresso,Starbucks® Blonde Pumpkin Spice Latte,300,37,14
espresso,Starbucks® Blonde Pumpkin Spice Latte,230,41,0
espresso,Starbucks® Blonde Pumpkin Spice Latte,300,43,7
espresso,Starbucks® Blonde Pumpkin Spice Latte,320,40,11
espresso,Starbucks® Blonde Pumpkin Spice Latte,390,42,18
espresso,Starbucks® Blonde Pumpkin Spice Latte,280,40,7
espresso,Starbucks® Blonde Pumpkin Spice Latte,350,42,14
espresso,Starbucks® Blonde Pumpkin Spice Latte,280,41,5
espresso,Starbucks® Blonde Pumpkin Spice Latte,350,43,12
espresso,Starbucks® Blonde Pumpkin Spice Latte,260,41,8
espresso,Starbucks® Blonde Pumpkin Spice Latte,330,43,14
espresso,Starbucks® Blonde Pumpkin Spice Latte,300,46,9
espresso,Starbucks® Blonde Pumpkin Spice Latte,370,48,16
espresso,Starbucks® Blonde Pumpkin Spice Latte,300,54,0.5
espresso,Starbucks® Blonde Pumpkin Spice Latte,370,56,7
espresso,Starbucks® Blonde Pumpkin Spice Latte,410,53,14
espresso,Starbucks® Blonde Pumpkin Spice Latte,480,55,21
espresso,Starbucks® Blonde Pumpkin Spice Latte,370,53,9
espresso,Starbucks® Blonde Pumpkin Spice Latte,440,55,16
espresso,Starbucks® Blonde Pumpkin Spice Latte,360,54,7
espresso,Starbucks® Blonde Pumpkin Spice Latte,440,56,14
espresso,Starbucks® Blonde Salted Caramel Mocha,100,13,3.5
espresso,Starbucks® Blonde Salted Caramel Mocha,170,18,9
espresso,Starbucks® Blonde Salted Caramel Mocha,110,15,4
espresso,Starbucks® Blonde Salted Caramel Mocha,190,20,10
espresso,Starbucks® Blonde Salted Caramel Mocha,110,18,0.5
espresso,Starbucks® Blonde Salted Caramel Mocha,190,23,7
espresso,Starbucks® Blonde Salted Caramel Mocha,150,17,6
espresso,Starbucks® Blonde Salted Caramel Mocha,230,22,12
espresso,Starbucks® Blonde Salted Caramel Mocha,140,17,3.5
espresso,Starbucks® Blonde Salted Caramel Mocha,210,22,10
espresso,Starbucks® Blonde Salted Caramel Mocha,140,18,3
espresso,Starbucks® Blonde Salted Caramel Mocha,210,23,9
espresso,Starbucks® Blonde Salted Caramel Mocha,170,24,5
espresso,Starbucks® Blonde Salted Caramel Mocha,260,30,12
espresso,Starbucks® Blonde Salted Caramel Mocha,200,27,6
espresso,Starbucks® Blonde Salted Caramel Mocha,290,33,13
espresso,Starbucks® Blonde Salted Caramel Mocha,190,32,1.5
espresso,Starbucks® Blonde Salted Caramel Mocha,280,38,8
espresso,Starbucks® Blonde Salted Caramel Mocha,260,31,9
espresso,Starbucks® Blonde Salted Caramel Mocha,350,37,16
espresso,Starbucks® Blonde Salted Caramel Mocha,230,31,6
espresso,Starbucks® Blonde Salted Caramel Mocha,320,37,13
espresso,Starbucks® Blonde Salted Caramel Mocha,230,32,5
espresso,Starbucks® Blonde Salted Caramel Mocha,320,38,12
espresso,Starbucks® Blonde Salted Caramel Mocha,240,35,7
espresso,Starbucks® Blonde Salted Caramel Mocha,340,41,15
espresso,Starbucks® Blonde Salted Caramel Mocha,270,39,8
espresso,Starbucks® Blonde Salted Caramel Mocha,370,45,16
espresso,Starbucks® Blonde Salted Caramel Mocha,270,44,2
espresso,Starbucks® Blonde Salted Caramel Mocha,370,50,10
espresso,Starbucks® Blonde Salted Caramel Mocha,350,43,11
espresso,Starbucks® Blonde Salted Caramel Mocha,450,50,19
espresso,Starbucks® Blonde Salted Caramel Mocha,320,43,8
espresso,Starbucks® Blonde Salted Caramel Mocha,420,50,16
espresso,Starbucks® Blonde Salted Caramel Mocha,320,44,6
espresso,Starbucks® Blonde Salted Caramel Mocha,420,50,14
espresso,Starbucks® Blonde Salted Caramel Mocha,320,46,9
espresso,Starbucks® Blonde Salted Caramel Mocha,420,53,17
espresso,Starbucks® Blonde Salted Caramel Mocha,360,51,11
espresso,Starbucks® Blonde Salted Caramel Mocha,460,58,19
espresso,Starbucks® Blonde Salted Caramel Mocha,350,58,2.5
espresso,Starbucks® Blonde Salted Caramel Mocha,450,65,11
espresso,Starbucks® Blonde Salted Caramel Mocha,460,57,15
espresso,Starbucks® Blonde Salted Caramel Mocha,560,64,23
espresso,Starbucks® Blonde Salted Caramel Mocha,420,57,10
espresso,Starbucks® Blonde Salted Caramel Mocha,520,64,18
espresso,Starbucks® Blonde Salted Caramel Mocha,410,58,8
espresso,Starbucks® Blonde Salted Caramel Mocha,510,65,16
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,70,9,2.5
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,90,12,3.5
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,80,14,0
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,130,14,5
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,110,14,3
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,110,14,2.5
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,90,10,4
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,110,14,5
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,110,18,0
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,180,18,8
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,150,18,5
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,150,18,3.5
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,110,11,5
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,140,17,7
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,140,22,0
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,230,21,10
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,190,21,6
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,190,22,5
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,140,12,7
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,170,20,9
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,170,26,0
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,280,26,13
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,240,26,8
espresso,Starbucks® Blonde Vanilla Bean Coconutmilk Latte,230,26,6
espresso,Starbucks® Blonde Vanilla Latte,70,7,3
espresso,Starbucks® Blonde Vanilla Latte,90,11,4
espresso,Starbucks® Blonde Vanilla Latte,80,14,0
espresso,Starbucks® Blonde Vanilla Latte,130,13,6
espresso,Starbucks® Blonde Vanilla Latte,110,13,3.5
espresso,Starbucks® Blonde Vanilla Latte,110,14,2.5
espresso,Starbucks® Blonde Vanilla Latte,110,14,4.5
espresso,Starbucks® Blonde Vanilla Latte,140,19,6
espresso,Starbucks® Blonde Vanilla Latte,140,23,0
espresso,Starbucks® Blonde Vanilla Latte,210,23,9
espresso,Starbucks® Blonde Vanilla Latte,180,23,6
espresso,Starbucks® Blonde Vanilla Latte,180,23,4
espresso,Starbucks® Blonde Vanilla Latte,150,19,6
espresso,Starbucks® Blonde Vanilla Latte,190,26,8
espresso,Starbucks® Blonde Vanilla Latte,180,32,0
espresso,Starbucks® Blonde Vanilla Latte,280,31,11
espresso,Starbucks® Blonde Vanilla Latte,240,31,7
espresso,Starbucks® Blonde Vanilla Latte,240,32,5
espresso,Starbucks® Blonde Vanilla Latte,200,26,8
espresso,Starbucks® Blonde Vanilla Latte,240,34,10
espresso,Starbucks® Blonde Vanilla Latte,240,41,0
espresso,Starbucks® Blonde Vanilla Latte,360,41,15
espresso,Starbucks® Blonde Vanilla Latte,310,41,9
espresso,Starbucks® Blonde Vanilla Latte,310,41,7
espresso,Vanilla Bean Coconutmilk Latte,500,66,23
espresso,Vanilla Bean Coconutmilk Latte,90,12,3.5
espresso,Vanilla Bean Coconutmilk Latte,80,14,0
espresso,Vanilla Bean Coconutmilk Latte,130,14,5
espresso,Vanilla Bean Coconutmilk Latte,110,14,3
espresso,Vanilla Bean Coconutmilk Latte,110,14,2.5
espresso,Vanilla Bean Coconutmilk Latte,70,9,2.5
espresso,Vanilla Bean Coconutmilk Latte,110,14,5
espresso,Vanilla Bean Coconutmilk Latte,110,18,0
espresso,Vanilla Bean Coconutmilk Latte,180,18,8
espresso,Vanilla Bean Coconutmilk Latte,150,18,5
espresso,Vanilla Bean Coconutmilk Latte,150,18,3.5
espresso,Vanilla Bean Coconutmilk Latte,90,10,4
espresso,Vanilla Bean Coconutmilk Latte,170,23,7
espresso,Vanilla Bean Coconutmilk Latte,170,28,0
espresso,Vanilla Bean Coconutmilk Latte,250,28,10
espresso,Vanilla Bean Coconutmilk Latte,220,28,6
espresso,Vanilla Bean Coconutmilk Latte,220,28,5
espresso,Vanilla Bean Coconutmilk Latte,140,17,5
espresso,Vanilla Bean Coconutmilk Latte,200,26,9
espresso,Vanilla Bean Coconutmilk Latte,200,33,0
espresso,Vanilla Bean Coconutmilk Latte,310,32,13
espresso,Vanilla Bean Coconutmilk Latte,260,32,8
espresso,Vanilla Bean Coconutmilk Latte,260,32,6
espresso,White Chocolate Mocha ,220,31,8
espresso,White Chocolate Mocha ,140,20,5
espresso,White Chocolate Mocha ,160,23,6
espresso,White Chocolate Mocha ,210,25,11
espresso,White Chocolate Mocha ,160,26,2.5
espresso,White Chocolate Mocha ,210,27,8
espresso,White Chocolate Mocha ,200,26,7
espresso,White Chocolate Mocha ,250,27,12
espresso,White Chocolate Mocha ,180,26,5
espresso,White Chocolate Mocha ,230,27,10
espresso,White Chocolate Mocha ,180,26,4.5
espresso,White Chocolate Mocha ,230,27,10
espresso,White Chocolate Mocha ,190,22,10
espresso,White Chocolate Mocha ,210,31,8
espresso,White Chocolate Mocha ,240,35,9
espresso,White Chocolate Mocha ,300,37,15
espresso,White Chocolate Mocha ,240,40,3.5
espresso,White Chocolate Mocha ,300,41,10
espresso,White Chocolate Mocha ,300,39,12
espresso,White Chocolate Mocha ,370,41,18
espresso,White Chocolate Mocha ,280,39,8
espresso,White Chocolate Mocha ,340,41,14
espresso,White Chocolate Mocha ,280,40,7
espresso,White Chocolate Mocha ,340,41,13
espresso,White Chocolate Mocha ,280,33,14
espresso,White Chocolate Mocha ,280,41,10
espresso,White Chocolate Mocha ,310,47,12
espresso,White Chocolate Mocha ,390,49,19
espresso,White Chocolate Mocha ,310,52,5
espresso,White Chocolate Mocha ,380,54,12
espresso,White Chocolate Mocha ,400,51,15
espresso,White Chocolate Mocha ,470,53,22
espresso,White Chocolate Mocha ,360,51,11
espresso,White Chocolate Mocha ,430,53,18
espresso,White Chocolate Mocha ,360,52,9
espresso,White Chocolate Mocha ,430,54,16
espresso,White Chocolate Mocha ,350,43,17
espresso,White Chocolate Mocha ,360,51,13
espresso,White Chocolate Mocha ,400,59,15
espresso,White Chocolate Mocha ,470,61,22
espresso,White Chocolate Mocha ,390,66,6
espresso,White Chocolate Mocha ,470,68,13
espresso,White Chocolate Mocha ,510,65,19
espresso,White Chocolate Mocha ,580,67,26
espresso,White Chocolate Mocha ,460,65,14
espresso,White Chocolate Mocha ,530,67,21
espresso,White Chocolate Mocha ,460,66,12
espresso,White Chocolate Mocha ,530,68,19
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,190,44,1.5
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,280,47,9
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,200,46,1.5
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,280,48,9
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,200,47,0
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,280,49,8
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,220,47,2.5
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,300,49,10
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,220,47,1.5
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,300,49,9
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,220,47,1.5
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,300,50,9
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,280,65,1.5
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,390,68,12
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,290,66,2
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,400,69,13
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,290,68,0
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,400,71,11
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,320,68,3
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,430,71,14
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,310,68,2
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,420,71,13
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,310,68,1.5
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,420,72,12
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,360,83,2.5
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,480,86,13
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,380,85,3
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,490,88,14
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,380,88,0
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,490,91,11
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,420,88,4.5
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,530,91,16
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,400,88,3
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,510,91,14
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,400,88,2.5
frappuccino-blended-beverages,Caffè Vanilla Frappuccino® Blended Coffee,520,91,13
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,170,39,1.5
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,270,44,10
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,180,40,2
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,280,45,10
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,180,42,0
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,280,47,9
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,200,42,2.5
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,300,46,11
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,190,42,1.5
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,290,46,10
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,200,42,1.5
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,290,47,10
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,250,56,1.5
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,380,62,14
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,260,58,2
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,390,64,14
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,260,60,0
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,390,66,12
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,280,60,3.5
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,420,66,15
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,270,60,2
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,410,66,14
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,280,60,1.5
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,410,66,14
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,320,73,2.5
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,460,79,14
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,340,75,3.5
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,470,81,15
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,340,78,0
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,470,84,12
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,380,78,5
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,510,84,17
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,360,78,3
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,500,84,15
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,360,78,2.5
frappuccino-blended-beverages,Caramel Frappuccino® Blended Coffee,500,84,14
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,130,28,1.5
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,210,31,10
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,140,30,2
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,220,32,10
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,140,32,0
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,230,34,8
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,170,32,3.5
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,250,34,11
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,160,32,2
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,240,34,10
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,160,32,1.5
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,240,34,10
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,200,43,2
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,310,47,13
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,210,46,2.5
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,330,49,14
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,210,48,0
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,330,50,11
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,250,48,4
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,360,51,15
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,230,48,2.5
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,350,50,14
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,240,48,2
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,350,51,13
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,270,57,3.5
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,380,61,14
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,290,61,4.5
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,400,64,16
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,290,65,0
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,410,67,11
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,350,65,7
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,460,67,18
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,330,65,4
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,440,67,15
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,330,65,3.5
frappuccino-blended-beverages,Chai Crème Frappuccino® Blended Crème,440,68,14
frappuccino-blended-beverages,Coffee Frappuccino® Blended Coffee,150,33,1.5
frappuccino-blended-beverages,Coffee Frappuccino® Blended Coffee,160,35,2
frappuccino-blended-beverages,Coffee Frappuccino® Blended Coffee,160,36,0
frappuccino-blended-beverages,Coffee Frappuccino® Blended Coffee,180,36,2.5
frappuccino-blended-beverages,Coffee Frappuccino® Blended Coffee,170,36,1.5
frappuccino-blended-beverages,Coffee Frappuccino® Blended Coffee,170,36,1.5
frappuccino-blended-beverages,Coffee Frappuccino® Blended Coffee,210,47,1.5
frappuccino-blended-beverages,Coffee Frappuccino® Blended Coffee,220,49,2
frappuccino-blended-beverages,Coffee Frappuccino® Blended Coffee,220,50,0
frappuccino-blended-beverages,Coffee Frappuccino® Blended Coffee,240,50,3
frappuccino-blended-beverages,Coffee Frappuccino® Blended Coffee,230,50,2
frappuccino-blended-beverages,Coffee Frappuccino® Blended Coffee,230,50,1.5
frappuccino-blended-beverages,Coffee Frappuccino® Blended Coffee,290,65,2.5
frappuccino-blended-beverages,Coffee Frappuccino® Blended Coffee,310,68,3.5
frappuccino-blended-beverages,Coffee Frappuccino® Blended Coffee,310,69,0
frappuccino-blended-beverages,Coffee Frappuccino® Blended Coffee,350,69,5
frappuccino-blended-beverages,Coffee Frappuccino® Blended Coffee,330,69,3
frappuccino-blended-beverages,Coffee Frappuccino® Blended Coffee,330,70,2.5
frappuccino-blended-beverages,Double Chocolaty Chip Crème Frappuccino® Blended Crème,180,32,4.5
frappuccino-blended-beverages,Double Chocolaty Chip Crème Frappuccino® Blended Crème,270,35,13
frappuccino-blended-beverages,Double Chocolaty Chip Crème Frappuccino® Blended Crème,200,34,5
frappuccino-blended-beverages,Double Chocolaty Chip Crème Frappuccino® Blended Crème,280,37,13
frappuccino-blended-beverages,Double Chocolaty Chip Crème Frappuccino® Blended Crème,200,36,3
frappuccino-blended-beverages,Double Chocolaty Chip Crème Frappuccino® Blended Crème,280,39,11
frappuccino-blended-beverages,Double Chocolaty Chip Crème Frappuccino® Blended Crème,220,35,6
frappuccino-blended-beverages,Double Chocolaty Chip Crème Frappuccino® Blended Crème,310,38,14
frappuccino-blended-beverages,Double Chocolaty Chip Crème Frappuccino® Blended Crème,210,35,5
frappuccino-blended-beverages,Double Chocolaty Chip Crème Frappuccino® Blended Crème,300,38,13
frappuccino-blended-beverages,Double Chocolaty Chip Crème Frappuccino® Blended Crème,210,36,4.5
frappuccino-blended-beverages,Double Chocolaty Chip Crème Frappuccino® Blended Crème,300,39,13
frappuccino-blended-beverages,Double Chocolaty Chip Crème Frappuccino® Blended Crème,250,44,6
